transaction_id,product_id,customer_id,transaction_date,day_of_week,year,month,day,online_order,order_status
12535,0,2972,2017-09-03,Sunday,2017,9,3,FALSE,Approved
12536,2,2693,2017-11-04,Saturday,2017,11,4,FALSE,Approved
12537,50,85,2017-01-09,Monday,2017,1,9,FALSE,Approved
12538,14,3224,2017-01-08,Sunday,2017,1,8,FALSE,Approved
12539,35,428,2017-11-09,Thursday,2017,11,9,FALSE,Approved
12540,51,140,2017-04-30,Sunday,2017,4,30,TRUE,Approved
12541,74,1708,2017-01-11,Wednesday,2017,1,11,FALSE,Approved
12542,99,1402,2017-06-23,Friday,2017,6,23,TRUE,Approved
12543,91,2652,2017-11-10,Friday,2017,11,10,FALSE,Approved
12544,36,3062,2017-01-01,Sunday,2017,1,1,FALSE,Approved
12545,88,2728,2017-05-01,Monday,2017,5,1,TRUE,Approved
12546,95,1077,2017-05-13,Saturday,2017,5,13,FALSE,Approved
12547,42,805,2017-04-03,Monday,2017,4,3,TRUE,Approved
12548,63,2637,2017-01-13,Friday,2017,1,13,TRUE,Approved
12549,66,2728,2017-07-22,Saturday,2017,7,22,FALSE,Approved
12550,35,2247,2017-06-26,Monday,2017,6,26,TRUE,Approved
12551,52,2045,2017-06-23,Friday,2017,6,23,TRUE,Cancelled
12552,0,2868,2017-12-05,Tuesday,2017,12,5,TRUE,Approved
12553,88,3044,2017-12-26,Tuesday,2017,12,26,FALSE,Approved
12554,46,1634,2017-06-17,Saturday,2017,6,17,FALSE,Approved
12555,72,3150,2017-10-04,Wednesday,2017,10,4,FALSE,Approved
12556,73,2194,2017-02-13,Monday,2017,2,13,FALSE,Approved
12557,0,443,2017-05-31,Wednesday,2017,5,31,FALSE,Approved
12558,2,1764,2017-12-28,Thursday,2017,12,28,TRUE,Approved
12559,89,281,2017-02-04,Saturday,2017,2,4,FALSE,Approved
12560,55,211,2017-07-11,Tuesday,2017,7,11,FALSE,Approved
12561,73,2823,2017-07-29,Saturday,2017,7,29,FALSE,Approved
12562,71,2996,2017-10-10,Tuesday,2017,10,10,TRUE,Approved
12563,83,3269,2017-11-25,Saturday,2017,11,25,FALSE,Approved
12564,70,359,2017-12-04,Monday,2017,12,4,TRUE,Approved
12565,60,1500,2017-11-17,Friday,2017,11,17,TRUE,Approved
12566,69,2943,2017-07-06,Thursday,2017,7,6,TRUE,Approved
12567,1,1832,2017-09-13,Wednesday,2017,9,13,TRUE,Approved
12568,84,2804,2017-01-28,Saturday,2017,1,28,FALSE,Approved
12569,80,760,2017-04-20,Thursday,2017,4,20,TRUE,Approved
12570,98,1935,2017-02-19,Sunday,2017,2,19,FALSE,Approved
12571,27,2910,2017-02-13,Monday,2017,2,13,FALSE,Approved
12572,70,3486,2017-12-21,Thursday,2017,12,21,TRUE,Approved
12573,10,2793,2017-02-14,Tuesday,2017,2,14,FALSE,Approved
12574,16,1811,2017-05-21,Sunday,2017,5,21,FALSE,Approved
12575,27,2045,2017-02-19,Sunday,2017,2,19,FALSE,Approved
12576,28,293,2017-02-08,Wednesday,2017,2,8,FALSE,Approved
12577,68,2644,2017-10-31,Tuesday,2017,10,31,FALSE,Approved
12578,71,2542,2017-08-18,Friday,2017,8,18,FALSE,Approved
12579,1,323,2017-09-19,Tuesday,2017,9,19,FALSE,Approved
12580,26,425,2017-06-17,Saturday,2017,6,17,TRUE,Approved
12581,82,1210,2017-09-05,Tuesday,2017,9,5,TRUE,Approved
12582,92,1927,2017-10-01,Sunday,2017,10,1,TRUE,Approved
12583,39,2201,2017-08-11,Friday,2017,8,11,TRUE,Approved
12584,34,619,2017-01-24,Tuesday,2017,1,24,TRUE,Approved
12585,59,828,2017-08-30,Wednesday,2017,8,30,FALSE,Approved
12586,6,696,2017-03-20,Monday,2017,3,20,TRUE,Approved
12587,5,2952,2017-12-03,Sunday,2017,12,3,TRUE,Approved
12588,88,3320,2017-03-31,Friday,2017,3,31,FALSE,Approved
12589,35,1406,2017-12-02,Saturday,2017,12,2,TRUE,Approved
12590,68,1303,2017-10-21,Saturday,2017,10,21,TRUE,Approved
12591,18,483,2017-03-20,Monday,2017,3,20,FALSE,Approved
12592,32,2522,2017-07-22,Saturday,2017,7,22,,Approved
12593,72,1227,2017-04-17,Monday,2017,4,17,TRUE,Approved
12594,46,1253,2017-12-26,Tuesday,2017,12,26,TRUE,Approved
12595,3,2484,2017-09-04,Monday,2017,9,4,FALSE,Approved
12596,33,1134,2017-12-27,Wednesday,2017,12,27,TRUE,Approved
12597,97,2210,2017-03-19,Sunday,2017,3,19,FALSE,Approved
12598,75,599,2017-05-05,Friday,2017,5,5,TRUE,Approved
12599,66,817,2017-01-12,Thursday,2017,1,12,TRUE,Approved
12600,47,1905,2017-03-09,Thursday,2017,3,9,TRUE,Approved
12601,13,1410,2017-07-24,Monday,2017,7,24,TRUE,Approved
12602,85,2226,2017-11-11,Saturday,2017,11,11,TRUE,Approved
12603,100,945,2017-08-22,Tuesday,2017,8,22,TRUE,Approved
12604,66,1394,2017-05-03,Wednesday,2017,5,3,FALSE,Approved
12605,76,2181,2017-02-25,Saturday,2017,2,25,TRUE,Approved
12606,72,1600,2017-10-28,Saturday,2017,10,28,TRUE,Approved
12607,1,1307,2017-10-01,Sunday,2017,10,1,FALSE,Approved
12608,79,1619,2017-07-12,Wednesday,2017,7,12,TRUE,Approved
12609,39,2580,2017-03-24,Friday,2017,3,24,FALSE,Approved
12610,43,916,2017-08-26,Saturday,2017,8,26,TRUE,Approved
12611,76,920,2017-02-26,Sunday,2017,2,26,TRUE,Approved
12612,19,1641,2017-08-18,Friday,2017,8,18,FALSE,Approved
12613,0,2284,2017-04-06,Thursday,2017,4,6,TRUE,Approved
12614,95,3356,2017-04-27,Thursday,2017,4,27,TRUE,Approved
12615,54,3447,2017-08-26,Saturday,2017,8,26,TRUE,Approved
12616,57,2449,2017-01-28,Saturday,2017,1,28,TRUE,Approved
12617,44,3024,2017-01-04,Wednesday,2017,1,4,,Approved
12618,28,2092,2017-11-11,Saturday,2017,11,11,FALSE,Approved
12619,70,492,2017-02-05,Sunday,2017,2,5,TRUE,Approved
12620,31,3232,2017-02-06,Monday,2017,2,6,FALSE,Approved
12621,36,2391,2017-03-23,Thursday,2017,3,23,TRUE,Approved
12622,86,3371,2017-11-19,Sunday,2017,11,19,TRUE,Approved
12623,57,2028,2017-02-18,Saturday,2017,2,18,TRUE,Approved
12624,79,1775,2017-05-11,Thursday,2017,5,11,TRUE,Approved
12625,5,320,2017-04-23,Sunday,2017,4,23,FALSE,Approved
12626,10,2582,2017-08-24,Thursday,2017,8,24,TRUE,Approved
12627,18,3297,2017-08-14,Monday,2017,8,14,FALSE,Approved
12628,62,1994,2017-07-05,Wednesday,2017,7,5,FALSE,Approved
12629,3,902,2017-10-11,Wednesday,2017,10,11,TRUE,Approved
12630,58,2358,2017-05-28,Sunday,2017,5,28,FALSE,Approved
12631,53,1716,2017-08-18,Friday,2017,8,18,FALSE,Approved
12632,90,2664,2017-08-18,Friday,2017,8,18,FALSE,Approved
12633,70,568,2017-02-02,Thursday,2017,2,2,TRUE,Approved
12634,54,2622,2017-12-14,Thursday,2017,12,14,TRUE,Approved
12635,34,1702,2017-03-08,Wednesday,2017,3,8,FALSE,Approved
12636,72,1747,2017-05-29,Monday,2017,5,29,FALSE,Approved
12637,0,1731,2017-11-11,Saturday,2017,11,11,FALSE,Approved
12638,16,675,2017-09-22,Friday,2017,9,22,FALSE,Approved
12639,0,2266,2017-01-03,Tuesday,2017,1,3,TRUE,Approved
12640,15,231,2017-01-29,Sunday,2017,1,29,TRUE,Approved
12641,94,1247,2017-06-18,Sunday,2017,6,18,FALSE,Approved
12642,60,2916,2017-11-12,Sunday,2017,11,12,FALSE,Approved
12643,92,3263,2017-01-12,Thursday,2017,1,12,TRUE,Approved
12644,24,532,2017-01-12,Thursday,2017,1,12,,Approved
12645,0,453,2017-10-27,Friday,2017,10,27,TRUE,Approved
12646,14,1243,2017-04-08,Saturday,2017,4,8,TRUE,Approved
12647,77,294,2017-02-17,Friday,2017,2,17,TRUE,Approved
12648,37,1098,2017-07-08,Saturday,2017,7,8,FALSE,Approved
12649,40,1636,2017-01-21,Saturday,2017,1,21,TRUE,Approved
12650,54,917,2017-08-26,Saturday,2017,8,26,FALSE,Approved
12651,80,1943,2017-02-19,Sunday,2017,2,19,FALSE,Approved
12652,46,1471,2017-09-18,Monday,2017,9,18,TRUE,Approved
12653,74,2057,2017-01-04,Wednesday,2017,1,4,TRUE,Approved
12654,43,597,2017-10-30,Monday,2017,10,30,TRUE,Approved
12655,30,817,2017-12-14,Thursday,2017,12,14,FALSE,Approved
12656,5,261,2017-02-27,Monday,2017,2,27,TRUE,Approved
12657,61,3079,2017-06-05,Monday,2017,6,5,FALSE,Approved
12658,94,693,2017-11-19,Sunday,2017,11,19,FALSE,Approved
12659,44,1562,2017-09-21,Thursday,2017,9,21,TRUE,Approved
12660,34,1913,2017-09-12,Tuesday,2017,9,12,FALSE,Approved
12661,39,3084,2017-06-21,Wednesday,2017,6,21,FALSE,Approved
12662,67,840,2017-05-05,Friday,2017,5,5,FALSE,Approved
12663,47,1064,2017-05-22,Monday,2017,5,22,TRUE,Approved
12664,33,464,2017-12-21,Thursday,2017,12,21,TRUE,Approved
12665,21,2701,2017-02-26,Sunday,2017,2,26,TRUE,Approved
12666,64,3482,2017-07-10,Monday,2017,7,10,FALSE,Approved
12667,89,1594,2017-12-30,Saturday,2017,12,30,TRUE,Approved
12668,95,3454,2017-05-30,Tuesday,2017,5,30,TRUE,Approved
12669,89,2454,2017-11-03,Friday,2017,11,3,FALSE,Approved
12670,66,695,2017-01-19,Thursday,2017,1,19,TRUE,Approved
12671,33,2337,2017-02-17,Friday,2017,2,17,FALSE,Approved
12672,31,2028,2017-07-09,Sunday,2017,7,9,FALSE,Approved
12673,51,3223,2017-03-27,Monday,2017,3,27,TRUE,Approved
12674,52,1849,2017-08-02,Wednesday,2017,8,2,TRUE,Approved
12675,74,2031,2017-05-02,Tuesday,2017,5,2,FALSE,Approved
12676,85,382,2017-09-25,Monday,2017,9,25,FALSE,Approved
12677,10,2811,2017-04-05,Wednesday,2017,4,5,TRUE,Approved
12678,92,460,2017-12-13,Wednesday,2017,12,13,,Approved
12679,10,799,2017-02-06,Monday,2017,2,6,FALSE,Approved
12680,34,766,2017-06-20,Tuesday,2017,6,20,FALSE,Approved
12681,29,2360,2017-12-03,Sunday,2017,12,3,FALSE,Approved
12682,3,1150,2017-09-18,Monday,2017,9,18,TRUE,Approved
12683,37,322,2017-02-18,Saturday,2017,2,18,TRUE,Approved
12684,49,2821,2017-02-10,Friday,2017,2,10,TRUE,Approved
12685,27,683,2017-03-01,Wednesday,2017,3,1,FALSE,Approved
12686,73,486,2017-05-24,Wednesday,2017,5,24,FALSE,Approved
12687,57,3373,2017-04-24,Monday,2017,4,24,FALSE,Approved
12688,94,2797,2017-02-04,Saturday,2017,2,4,FALSE,Approved
12689,13,389,2017-03-18,Saturday,2017,3,18,FALSE,Approved
12690,50,820,2017-02-03,Friday,2017,2,3,TRUE,Approved
12691,18,1860,2017-02-01,Wednesday,2017,2,1,FALSE,Approved
12692,1,213,2017-09-26,Tuesday,2017,9,26,,Approved
12693,19,778,2017-02-02,Thursday,2017,2,2,TRUE,Approved
12694,89,1550,2017-11-18,Saturday,2017,11,18,FALSE,Approved
12695,23,1080,2017-08-25,Friday,2017,8,25,FALSE,Approved
12696,50,3043,2017-09-07,Thursday,2017,9,7,TRUE,Approved
12697,31,558,2017-10-27,Friday,2017,10,27,FALSE,Approved
12698,36,1755,2017-09-20,Wednesday,2017,9,20,TRUE,Approved
12699,82,333,2017-06-26,Monday,2017,6,26,TRUE,Approved
12700,34,2890,2017-10-05,Thursday,2017,10,5,FALSE,Approved
12701,35,1152,2017-07-24,Monday,2017,7,24,FALSE,Approved
12702,0,2971,2017-12-03,Sunday,2017,12,3,TRUE,Approved
12703,54,368,2017-02-02,Thursday,2017,2,2,TRUE,Approved
12704,57,2986,2017-12-02,Saturday,2017,12,2,FALSE,Approved
12705,4,1415,2017-11-03,Friday,2017,11,3,TRUE,Approved
12706,35,688,2017-03-05,Sunday,2017,3,5,FALSE,Approved
12707,14,561,2017-10-21,Saturday,2017,10,21,FALSE,Approved
12708,25,357,2017-05-01,Monday,2017,5,1,TRUE,Approved
12709,12,3246,2017-09-22,Friday,2017,9,22,TRUE,Approved
12710,54,729,2017-09-29,Friday,2017,9,29,FALSE,Approved
12711,40,788,2017-01-02,Monday,2017,1,2,,Approved
12712,17,250,2017-09-13,Wednesday,2017,9,13,TRUE,Approved
12713,3,1797,2017-07-09,Sunday,2017,7,9,FALSE,Approved
12714,63,999,2017-10-15,Sunday,2017,10,15,FALSE,Approved
12715,81,1717,2017-11-14,Tuesday,2017,11,14,FALSE,Approved
12716,32,440,2017-01-30,Monday,2017,1,30,FALSE,Approved
12717,90,2516,2017-01-31,Tuesday,2017,1,31,TRUE,Approved
12718,30,117,2017-04-12,Wednesday,2017,4,12,TRUE,Approved
12719,17,2184,2017-03-21,Tuesday,2017,3,21,FALSE,Approved
12720,37,3130,2017-09-19,Tuesday,2017,9,19,TRUE,Approved
12721,66,1427,2017-01-06,Friday,2017,1,6,FALSE,Approved
12722,7,2153,2017-08-13,Sunday,2017,8,13,TRUE,Approved
12723,0,3293,2017-06-25,Sunday,2017,6,25,TRUE,Approved
12724,65,1060,2017-06-01,Thursday,2017,6,1,FALSE,Approved
12725,2,378,2017-08-12,Saturday,2017,8,12,TRUE,Approved
12726,7,74,2017-12-02,Saturday,2017,12,2,FALSE,Approved
12727,73,2113,2017-11-27,Monday,2017,11,27,TRUE,Approved
12728,94,3403,2017-08-19,Saturday,2017,8,19,TRUE,Approved
12729,52,647,2017-11-18,Saturday,2017,11,18,TRUE,Approved
12730,4,115,2017-02-15,Wednesday,2017,2,15,TRUE,Approved
12731,64,2561,2017-10-24,Tuesday,2017,10,24,FALSE,Approved
12732,71,2289,2017-05-31,Wednesday,2017,5,31,TRUE,Approved
12733,23,756,2017-04-15,Saturday,2017,4,15,FALSE,Approved
12734,58,3141,2017-03-09,Thursday,2017,3,9,TRUE,Approved
12735,45,742,2017-12-20,Wednesday,2017,12,20,TRUE,Approved
12736,9,1936,2017-01-03,Tuesday,2017,1,3,TRUE,Approved
12737,88,3173,2017-10-17,Tuesday,2017,10,17,FALSE,Approved
12738,47,2701,2017-11-08,Wednesday,2017,11,8,FALSE,Approved
12739,29,1070,2017-11-01,Wednesday,2017,11,1,TRUE,Approved
12740,7,714,2017-01-09,Monday,2017,1,9,FALSE,Approved
12741,36,615,2017-10-25,Wednesday,2017,10,25,TRUE,Approved
12742,57,195,2017-11-18,Saturday,2017,11,18,TRUE,Approved
12743,30,1861,2017-09-20,Wednesday,2017,9,20,FALSE,Approved
12744,16,3319,2017-05-07,Sunday,2017,5,7,TRUE,Approved
12745,57,2144,2017-03-18,Saturday,2017,3,18,FALSE,Approved
12746,25,124,2017-06-30,Friday,2017,6,30,FALSE,Approved
12747,70,17,2017-10-11,Wednesday,2017,10,11,TRUE,Approved
12748,46,81,2017-09-04,Monday,2017,9,4,TRUE,Approved
12749,18,2597,2017-01-06,Friday,2017,1,6,FALSE,Approved
12750,1,318,2017-12-21,Thursday,2017,12,21,FALSE,Approved
12751,57,310,2017-08-07,Monday,2017,8,7,TRUE,Approved
12752,94,3057,2017-06-05,Monday,2017,6,5,TRUE,Approved
12753,100,536,2017-10-21,Saturday,2017,10,21,,Approved
12754,54,1345,2017-09-25,Monday,2017,9,25,FALSE,Approved
12755,36,2240,2017-09-09,Saturday,2017,9,9,FALSE,Approved
12756,16,512,2017-01-26,Thursday,2017,1,26,TRUE,Approved
12757,1,2590,2017-05-12,Friday,2017,5,12,FALSE,Approved
12758,15,996,2017-06-10,Saturday,2017,6,10,,Approved
12759,21,913,2017-04-21,Friday,2017,4,21,TRUE,Approved
12760,3,105,2017-10-02,Monday,2017,10,2,FALSE,Approved
12761,21,3303,2017-12-10,Sunday,2017,12,10,FALSE,Approved
12762,70,2019,2017-05-07,Sunday,2017,5,7,TRUE,Approved
12763,78,2081,2017-08-25,Friday,2017,8,25,FALSE,Approved
12764,61,3013,2017-01-11,Wednesday,2017,1,11,FALSE,Approved
12765,0,2171,2017-11-26,Sunday,2017,11,26,FALSE,Approved
12766,26,2015,2017-10-02,Monday,2017,10,2,FALSE,Approved
12767,35,2517,2017-07-27,Thursday,2017,7,27,TRUE,Approved
12768,6,1660,2017-09-20,Wednesday,2017,9,20,FALSE,Approved
12769,15,54,2017-05-01,Monday,2017,5,1,TRUE,Approved
12770,0,3107,2017-01-06,Friday,2017,1,6,,Approved
12771,91,273,2017-04-12,Wednesday,2017,4,12,TRUE,Approved
12772,35,368,2017-12-13,Wednesday,2017,12,13,TRUE,Approved
12773,14,1980,2017-06-13,Tuesday,2017,6,13,FALSE,Approved
12774,50,1480,2017-08-18,Friday,2017,8,18,FALSE,Approved
12775,69,479,2017-08-30,Wednesday,2017,8,30,FALSE,Approved
12776,33,2505,2017-01-11,Wednesday,2017,1,11,FALSE,Approved
12777,9,2466,2017-04-29,Saturday,2017,4,29,FALSE,Approved
12778,50,1856,2017-06-30,Friday,2017,6,30,TRUE,Approved
12779,58,1699,2017-08-22,Tuesday,2017,8,22,FALSE,Approved
12780,1,162,2017-06-08,Thursday,2017,6,8,FALSE,Approved
12781,98,1429,2017-01-04,Wednesday,2017,1,4,TRUE,Approved
12782,71,1762,2017-01-01,Sunday,2017,1,1,FALSE,Approved
12783,0,1340,2017-05-22,Monday,2017,5,22,FALSE,Approved
12784,78,3330,2017-02-09,Thursday,2017,2,9,FALSE,Approved
12785,35,537,2017-05-13,Saturday,2017,5,13,TRUE,Approved
12786,24,2367,2017-01-26,Thursday,2017,1,26,TRUE,Approved
12787,64,1378,2017-12-18,Monday,2017,12,18,TRUE,Approved
12788,37,799,2017-08-12,Saturday,2017,8,12,FALSE,Approved
12789,6,1454,2017-11-04,Saturday,2017,11,4,TRUE,Approved
12790,18,2230,2017-11-16,Thursday,2017,11,16,,Approved
12791,27,1132,2017-02-04,Saturday,2017,2,4,TRUE,Approved
12792,83,556,2017-08-05,Saturday,2017,8,5,TRUE,Approved
12793,64,516,2017-01-07,Saturday,2017,1,7,FALSE,Approved
12794,7,1483,2017-05-21,Sunday,2017,5,21,FALSE,Approved
12795,70,2704,2017-05-09,Tuesday,2017,5,9,FALSE,Approved
12796,85,1515,2017-03-23,Thursday,2017,3,23,FALSE,Approved
12797,84,1106,2017-07-30,Sunday,2017,7,30,TRUE,Approved
12798,35,66,2017-02-19,Sunday,2017,2,19,TRUE,Approved
12799,78,3296,2017-10-27,Friday,2017,10,27,FALSE,Approved
12800,89,983,2017-07-05,Wednesday,2017,7,5,TRUE,Approved
12801,86,2198,2017-06-18,Sunday,2017,6,18,FALSE,Approved
12802,33,2469,2017-06-06,Tuesday,2017,6,6,TRUE,Approved
12803,14,730,2017-10-18,Wednesday,2017,10,18,FALSE,Approved
12804,96,2997,2017-09-27,Wednesday,2017,9,27,FALSE,Approved
12805,12,2898,2017-10-13,Friday,2017,10,13,FALSE,Approved
12806,71,2744,2017-06-04,Sunday,2017,6,4,FALSE,Approved
12807,86,828,2017-10-12,Thursday,2017,10,12,FALSE,Approved
12808,100,1436,2017-10-19,Thursday,2017,10,19,FALSE,Approved
12809,0,2647,2017-08-09,Wednesday,2017,8,9,TRUE,Approved
12810,22,2644,2017-09-19,Tuesday,2017,9,19,TRUE,Approved
12811,47,2190,2017-08-19,Saturday,2017,8,19,FALSE,Approved
12812,0,2299,2017-02-25,Saturday,2017,2,25,TRUE,Approved
12813,77,2409,2017-01-20,Friday,2017,1,20,TRUE,Approved
12814,31,3150,2017-04-25,Tuesday,2017,4,25,TRUE,Approved
12815,58,3475,2017-02-11,Saturday,2017,2,11,FALSE,Approved
12816,85,2736,2017-11-01,Wednesday,2017,11,1,TRUE,Approved
12817,0,264,2017-07-23,Sunday,2017,7,23,TRUE,Approved
12818,99,1004,2017-03-23,Thursday,2017,3,23,FALSE,Approved
12819,36,1574,2017-02-20,Monday,2017,2,20,TRUE,Approved
12820,0,2887,2017-04-05,Wednesday,2017,4,5,TRUE,Approved
12821,74,891,2017-12-18,Monday,2017,12,18,TRUE,Approved
12822,0,1480,2017-09-27,Wednesday,2017,9,27,TRUE,Approved
12823,95,516,2017-06-08,Thursday,2017,6,8,FALSE,Approved
12824,41,273,2017-08-05,Saturday,2017,8,5,FALSE,Approved
12825,0,1989,2017-07-09,Sunday,2017,7,9,TRUE,Approved
12826,11,3016,2017-12-30,Saturday,2017,12,30,TRUE,Approved
12827,98,1384,2017-08-17,Thursday,2017,8,17,FALSE,Approved
12828,13,381,2017-12-28,Thursday,2017,12,28,TRUE,Approved
12829,26,2874,2017-01-20,Friday,2017,1,20,FALSE,Approved
12830,32,619,2017-07-02,Sunday,2017,7,2,TRUE,Approved
12831,58,3314,2017-10-20,Friday,2017,10,20,FALSE,Approved
12832,40,3463,2017-11-03,Friday,2017,11,3,TRUE,Approved
12833,74,3035,2017-01-13,Friday,2017,1,13,FALSE,Approved
12834,98,902,2017-09-13,Wednesday,2017,9,13,TRUE,Approved
12835,31,2599,2017-06-20,Tuesday,2017,6,20,FALSE,Approved
12836,53,502,2017-07-17,Monday,2017,7,17,FALSE,Approved
12837,79,1005,2017-07-07,Friday,2017,7,7,TRUE,Approved
12838,67,2606,2017-12-25,Monday,2017,12,25,FALSE,Approved
12839,93,397,2017-08-12,Saturday,2017,8,12,FALSE,Approved
12840,55,3068,2017-06-12,Monday,2017,6,12,TRUE,Approved
12841,29,1299,2017-11-07,Tuesday,2017,11,7,TRUE,Approved
12842,53,1803,2017-07-05,Wednesday,2017,7,5,FALSE,Approved
12843,36,2403,2017-02-25,Saturday,2017,2,25,TRUE,Approved
12844,22,2941,2017-02-12,Sunday,2017,2,12,FALSE,Approved
12845,25,1472,2017-02-17,Friday,2017,2,17,TRUE,Approved
12846,54,174,2017-03-22,Wednesday,2017,3,22,FALSE,Approved
12847,93,61,2017-09-19,Tuesday,2017,9,19,FALSE,Approved
12848,94,1112,2017-07-25,Tuesday,2017,7,25,FALSE,Approved
12849,48,185,2017-09-19,Tuesday,2017,9,19,TRUE,Approved
12850,88,1184,2017-03-24,Friday,2017,3,24,TRUE,Approved
12851,58,2564,2017-08-08,Tuesday,2017,8,8,TRUE,Approved
12852,50,290,2017-07-31,Monday,2017,7,31,FALSE,Approved
12853,60,3187,2017-01-08,Sunday,2017,1,8,FALSE,Approved
12854,11,1036,2017-02-12,Sunday,2017,2,12,TRUE,Approved
12855,23,1514,2017-05-18,Thursday,2017,5,18,TRUE,Approved
12856,11,1719,2017-06-29,Thursday,2017,6,29,FALSE,Approved
12857,59,2377,2017-08-30,Wednesday,2017,8,30,FALSE,Approved
12858,90,1021,2017-10-08,Sunday,2017,10,8,TRUE,Approved
12859,62,1783,2017-02-13,Monday,2017,2,13,FALSE,Approved
12860,83,2121,2017-07-23,Sunday,2017,7,23,TRUE,Approved
12861,50,1487,2017-07-18,Tuesday,2017,7,18,FALSE,Approved
12862,67,2776,2017-02-28,Tuesday,2017,2,28,FALSE,Approved
12863,90,900,2017-01-28,Saturday,2017,1,28,TRUE,Approved
12864,11,1988,2017-05-18,Thursday,2017,5,18,TRUE,Approved
12865,85,603,2017-09-29,Friday,2017,9,29,TRUE,Approved
12866,90,2646,2017-03-23,Thursday,2017,3,23,TRUE,Approved
12867,86,2970,2017-09-16,Saturday,2017,9,16,FALSE,Approved
12868,44,3225,2017-04-23,Sunday,2017,4,23,FALSE,Approved
12869,40,159,2017-04-30,Sunday,2017,4,30,TRUE,Approved
12870,0,2858,2017-03-29,Wednesday,2017,3,29,FALSE,Approved
12871,32,2492,2017-03-07,Tuesday,2017,3,7,FALSE,Approved
12872,6,1588,2017-08-21,Monday,2017,8,21,FALSE,Approved
12873,91,2062,2017-05-25,Thursday,2017,5,25,FALSE,Approved
12874,50,1090,2017-01-15,Sunday,2017,1,15,FALSE,Approved
12875,0,2790,2017-07-03,Monday,2017,7,3,TRUE,Approved
12876,17,1399,2017-06-08,Thursday,2017,6,8,FALSE,Approved
12877,95,3232,2017-07-05,Wednesday,2017,7,5,TRUE,Approved
12878,23,410,2017-06-30,Friday,2017,6,30,FALSE,Approved
12879,58,3280,2017-04-12,Wednesday,2017,4,12,FALSE,Approved
12880,35,234,2017-08-08,Tuesday,2017,8,8,TRUE,Approved
12881,82,1297,2017-04-19,Wednesday,2017,4,19,FALSE,Approved
12882,45,3013,2017-08-14,Monday,2017,8,14,TRUE,Approved
12883,85,2015,2017-05-26,Friday,2017,5,26,TRUE,Approved
12884,17,304,2017-06-06,Tuesday,2017,6,6,TRUE,Approved
12885,0,695,2017-02-12,Sunday,2017,2,12,TRUE,Approved
12886,78,2769,2017-04-14,Friday,2017,4,14,TRUE,Approved
12887,0,1163,2017-04-18,Tuesday,2017,4,18,FALSE,Approved
12888,61,1698,2017-01-19,Thursday,2017,1,19,FALSE,Approved
12889,8,2245,2017-06-12,Monday,2017,6,12,FALSE,Approved
12890,53,1912,2017-11-11,Saturday,2017,11,11,TRUE,Approved
12891,40,1498,2017-11-20,Monday,2017,11,20,TRUE,Approved
12892,3,1285,2017-01-30,Monday,2017,1,30,FALSE,Approved
12893,13,3154,2017-09-24,Sunday,2017,9,24,FALSE,Approved
12894,43,1646,2017-03-01,Wednesday,2017,3,1,TRUE,Approved
12895,7,1759,2017-02-02,Thursday,2017,2,2,TRUE,Approved
12896,15,2886,2017-10-28,Saturday,2017,10,28,FALSE,Approved
12897,64,1512,2017-11-04,Saturday,2017,11,4,,Approved
12898,62,2951,2017-06-06,Tuesday,2017,6,6,FALSE,Approved
12899,14,470,2017-11-22,Wednesday,2017,11,22,FALSE,Approved
12900,93,2938,2017-08-27,Sunday,2017,8,27,FALSE,Approved
12901,89,534,2017-03-25,Saturday,2017,3,25,TRUE,Approved
12902,91,3320,2017-04-03,Monday,2017,4,3,TRUE,Approved
12903,95,2658,2017-08-09,Wednesday,2017,8,9,FALSE,Approved
12904,54,319,2017-10-20,Friday,2017,10,20,FALSE,Approved
12905,56,2392,2017-11-03,Friday,2017,11,3,FALSE,Approved
12906,12,870,2017-05-19,Friday,2017,5,19,FALSE,Approved
12907,19,314,2017-05-02,Tuesday,2017,5,2,FALSE,Approved
12908,12,2297,2017-07-21,Friday,2017,7,21,FALSE,Approved
12909,0,1691,2017-11-23,Thursday,2017,11,23,TRUE,Approved
12910,43,1831,2017-01-17,Tuesday,2017,1,17,TRUE,Approved
12911,95,1475,2017-03-25,Saturday,2017,3,25,TRUE,Approved
12912,0,2205,2017-01-31,Tuesday,2017,1,31,TRUE,Approved
12913,52,1887,2017-09-04,Monday,2017,9,4,FALSE,Approved
12914,0,3312,2017-01-25,Wednesday,2017,1,25,TRUE,Approved
12915,88,3171,2017-01-18,Wednesday,2017,1,18,FALSE,Approved
12916,4,1904,2017-10-24,Tuesday,2017,10,24,TRUE,Approved
12917,83,1291,2017-05-04,Thursday,2017,5,4,TRUE,Approved
12918,29,2325,2017-12-18,Monday,2017,12,18,,Approved
12919,16,3466,2017-10-23,Monday,2017,10,23,FALSE,Approved
12920,83,2400,2017-11-25,Saturday,2017,11,25,FALSE,Approved
12921,1,630,2017-11-07,Tuesday,2017,11,7,FALSE,Approved
12922,14,2006,2017-08-05,Saturday,2017,8,5,TRUE,Approved
12923,39,3067,2017-10-18,Wednesday,2017,10,18,FALSE,Approved
12924,13,1165,2017-09-05,Tuesday,2017,9,5,TRUE,Approved
12925,99,177,2017-08-16,Wednesday,2017,8,16,FALSE,Approved
12926,87,370,2017-02-11,Saturday,2017,2,11,FALSE,Approved
